"Hashtags","Posts","Search Volume (Average)","Search Volume (Jun 2022)","Search Volume (Jul 2022)","Search Volume (Aug 2022)","Search Volume (Sep 2022)","Search Volume (Oct 2022)","Search Volume (Nov 2022)","Search Volume (Dec 2022)","Search Volume (Jan 2023)","Search Volume (Feb 2023)","Search Volume (Mar 2023)","Search Volume (Apr 2023)","Search Volume (May 2023)","Trend","Average CPC (USD)","Competition"
"#languagelearningapp","1307","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageforsuccess","1307","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageofficeidiomas","1302","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageofleadership","1301","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#klanguage","1292","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#languagedepartment","1284","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#languagetherapyideas","1279","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagetherapist","1278","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagetip","1278","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagediary","1275","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagelink_cherkessk","1265","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagebridge","1256","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#alanguage","1247","10","10","10","10","10","10","10","10","10","30","10","10","30","200","0","4"
"#languagehacks","1245","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagepolicy","1233","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagelearningforkids","1227","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageoftheworld","1225","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagetrainingcenter","1207","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagesteacher","1205","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagefail","1199","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagetutors","1198","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageagency","1195","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageandliterature","1191","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageinspiration","1187","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageteam","1177","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#languagenotebook","1157","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagelink_stavropol","1129","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageroutes","1126","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageadventure","1111","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageassistants","1103","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagebook","1102","10","30","10","10","10","10","30","10","30","10","10","10","10","-67","0.07","100"
"#blanguage","1097","10","10","10","10","10","10","30","10","10","10","10","10","10","0","0","0"
"#languagenext","1072","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#languageworkshop","1068","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagehubnepal","1057","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagepatterns","1054","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageofcolor","1047","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagedevelopement","1043","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagelearningdiary","1041","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageartscurriculum","1040","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageforum","1031","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagelearnersofinstagram","1023","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagecards","993","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageispowerful","982","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagekorean","978","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageexchangemadrid","973","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagerevival","972","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagefundamentals","960","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageandart","956","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagelovers❤","956","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageon","955","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#languagelearningonline","954","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagepathology","949","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageactivity","948","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageforlife","947","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#languagemeetup","946","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageguide","944","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.16","17"
"#languagedifferences","942","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagetuitionnottingham","938","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageawareness","934","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagepower","924","10","10","10","10","30","10","10","10","10","10","10","10","10","0","0","0"
"#languageoftrees","920","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageteachingactivities","919","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagelinkoz","914","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageinterpreter","913","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagebrain","912","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageassistantsspain","911","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageinlife","907","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagetrainers","894","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagecomparison","885","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagemasterszurich","885","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagepoetry","877","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageisbeautiful","872","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagedocumentation","871","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagecolors","864","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagebusiness","856","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#ilanguage","855","10","10","10","10","30","10","10","10","10","10","10","10","10","0","0","0"
"#languageisnobarrier","854","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageplay","847","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagearea","843","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagelink_stav","838","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageofthegods","838","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageevolves","836","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagetesting","834","50","50","40","90","60","50","50","40","90","40","40","40","60","20","0.58","7"
"#languagefirst","831","180","180","180","180","220","270","140","140","220","180","180","180","220","22","0","0"
"#languagelearningmemes","824","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagementoring","823","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#languageoftheweek","823","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagelearninginprimaryschools","822","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#clanguagecode","821","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagetrivia","821","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagelearningforlife","816","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#clanguagelearning","814","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagecamps","812","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagecompetition","810","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageimpairment","810","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageisanadventure","805","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagereels","804","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageintro","801","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#2languages","782","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageofemotions","779","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagecertification","777","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagemodels","775","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagemadeeasy","773","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageofdreams","773","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagepill","769","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagecertificate","768","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#6languages","767","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#languageinfluencer","766","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageofthebody","765","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagelearningprogress","763","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageporn","760","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagenobar","759","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
"#languagetechnology","759","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagecoursesabroad","758","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagechange","752","620","500","500","500","500","620","620","620","500","500","500","620","760","52","0.1","2"
"#languageprogress","749","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageturkish","748","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagemistakes","747","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languagepledge","746","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#languageback","742","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0.01","0"
"#7languages","742","10","10","10","10","10","10","10","10","10","10","10","10","10","0","0","0"
